GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	OBSERVATION COUNT	BREEDING BIRD ATLAS CODE	BREEDING BIRD ATLAS CATEGORY	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS213844730	2018-04-15 21:19:47	23051	species	Purple Martin	Progne subis			1				Brazil	BR	Mato Grosso	BR-MT							Cristalino Lodge--Torre 1	L2319134	H	-9.5987073	-55.9367341	2013-10-11	05:10:00	obsr412230	S15383302	Stationary	P21	EBIRD_CAN	170			2	1		0	1	0		with Dale Middleton.		
URN:CornellLabOfOrnithology:EBIRD:OBS213084843	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			10				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-10-05	06:00:00	obsr229078	S15326332	Traveling	P22	EBIRD	240	8.000		6	1		0	1	0		Limao y Rio		
URN:CornellLabOfOrnithology:EBIRD:OBS213820955	2017-01-22 09:05:16	23051	species	Purple Martin	Progne subis			10				Brazil	BR	Mato Grosso	BR-MT							Barranca e estrada Cristalino	L2376622	H	-9.6410307	-55.9382629	2013-10-07	15:00:00	obsr154412	S15381667	Traveling	P22	EBIRD	60	16.093		6	1	G708915	0	1	0		Alta Floresta a Cristalino		
URN:CornellLabOfOrnithology:EBIRD:OBS213254709	2013-10-11 23:18:43	23051	species	Purple Martin	Progne subis			4				Brazil	BR	Mato Grosso	BR-MT							Alta Floresta--Floresta Amazonica Hotel	L875412	H	-9.8779389	-56.0985206	2013-10-06	16:00:00	obsr229078	S15338442	Traveling	P22	EBIRD	120	1.500		2	1	G708913	0	1	0		Alrededor del hotel		
URN:CornellLabOfOrnithology:EBIRD:OBS215390846	2018-09-01 20:42:17	23051	species	Purple Martin	Progne subis			100				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-10-26	06:45:00	obsr229078	S15495925	Traveling	P22	EBIRD	270	7.000		3	1		0	1	0		Serra e Rio	Flying over	
URN:CornellLabOfOrnithology:EBIRD:OBS215615064	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			10				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-10-26	16:00:00	obsr229078	S15511802	Stationary	P21	EBIRD	120			3	1		0	1	0		Torre 1		
URN:CornellLabOfOrnithology:EBIRD:OBS213608271	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			6				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-10-09	15:30:00	obsr229078	S15364475	Traveling	P22	EBIRD	120	8.000		3	1	G708919	0	1	0		Río cristalino arriba		
URN:CornellLabOfOrnithology:EBIRD:OBS217365125	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			70				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-11-11	16:00:00	obsr229078	S15642347	Traveling	P22	EBIRD	150	8.000		5	1		0	1	0		Ilha e ilha do Sol		
URN:CornellLabOfOrnithology:EBIRD:OBS217177825	2018-09-01 20:42:18	23051	species	Purple Martin	Progne subis			100				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-11-09	06:45:00	obsr229078	S15628816	Traveling	P22	EBIRD	240	4.000		2	1		0	1	0		Serra e Cacao		
URN:CornellLabOfOrnithology:EBIRD:OBS217658613	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			40				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-11-14	15:45:00	obsr229078	S15667364	Traveling	P22	EBIRD	120	8.000		3	1		0	1	0		Ilha do Sol		
URN:CornellLabOfOrnithology:EBIRD:OBS217657756	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			20				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-11-14	06:45:00	obsr229078	S15667307	Traveling	P22	EBIRD	240	3.000		3	1		0	1	0		Saleiro, Taboca y Caja (y deck)		
URN:CornellLabOfOrnithology:EBIRD:OBS217646404	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			50				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-11-13	15:30:00	obsr229078	S15666394	Traveling	P22	EBIRD	180	10.000		5	1		0	1	0		Limao		
URN:CornellLabOfOrnithology:EBIRD:OBS487202429	2018-08-22 10:53:11	23051	species	Purple Martin	Progne subis			50				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-11-02		obsr290902	S36066580	Historical	P62	EBIRD				5	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS217326193	2018-09-01 20:42:18	23051	species	Purple Martin	Progne subis			30				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-11-11	06:45:00	obsr229078	S15639433	Traveling	P22	EBIRD	240	2.000		5	1		0	1	0		Serra		
URN:CornellLabOfOrnithology:EBIRD:OBS216070768	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			100				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-11-02	15:00:00	obsr229078	S15546980	Traveling	P22	EBIRD	120	2.000		1	1		0	1	0		Caja		
URN:CornellLabOfOrnithology:EBIRD:OBS216791448	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			50				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-11-06	07:00:00	obsr229078	S15599262	Stationary	P21	EBIRD	180			2	1		0	1	0		Torre 1		
URN:CornellLabOfOrnithology:EBIRD:OBS216794086	2018-09-01 20:42:17	23051	species	Purple Martin	Progne subis			25				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-11-07	06:30:00	obsr229078	S15599421	Traveling	P22	EBIRD	360	4.000		2	1		0	1	0		Serra Nova		
URN:CornellLabOfOrnithology:EBIRD:OBS217549579	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			20				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-11-13	06:30:00	obsr229078	S15658760	Traveling	P22	EBIRD	240	5.000		4	1		0	1	0		Torre 2 e Castanheira		
URN:CornellLabOfOrnithology:EBIRD:OBS217188507	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			50				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2013-11-10	13:00:00	obsr229078	S15629492	Stationary	P21	EBIRD	60			1	1		0	1	0		Deck		
URN:CornellLabOfOrnithology:EBIRD:OBS274121150	2018-08-22 10:52:34	23051	species	Purple Martin	Progne subis			25				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-30	05:45:00	obsr56301	S19993013	Traveling	P22	EBIRD_QC	540	6.000		2	1		0	1	0		Serra y Haffer		
URN:CornellLabOfOrnithology:EBIRD:OBS273240240	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			25				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-24	05:45:00	obsr56301	S19934046	Traveling	P22	EBIRD_QC	570	8.000		5	1		0	1	0		Torre I, Caja y Haffer		
URN:CornellLabOfOrnithology:EBIRD:OBS273476109	2018-08-22 10:52:34	23051	species	Purple Martin	Progne subis			1				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-26	05:00:00	obsr56301	S19950098	Traveling	P22	EBIRD_QC	390	4.000		3	1		0	1	0		Torre II y Cacau		
URN:CornellLabOfOrnithology:EBIRD:OBS273989111	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			10				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-29	05:20:00	obsr56301	S19983878	Traveling	P22	EBIRD_QC	540	6.000		2	1		0	1	0		Torre I y rio Teles Pires		
URN:CornellLabOfOrnithology:EBIRD:OBS272079465	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			4				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-14	05:30:00	obsr56301	S19849076	Traveling	P22	EBIRD_QC	510	6.000		10	1		0	1	0		Serra, Cacau y Castanheira		
URN:CornellLabOfOrnithology:EBIRD:OBS272080753	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			6				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-13	05:30:00	obsr56301	S19849176	Traveling	P22	EBIRD_QC	420	6.000		10	1		0	1	0		Serra Nova y paseo de barco		
URN:CornellLabOfOrnithology:EBIRD:OBS272023618	2018-03-31 17:51:09	23051	species	Purple Martin	Progne subis			8				Brazil	BR	Mato Grosso	BR-MT							Alta Floresta--pastures N of town en route to Cristalino Lodge	L1266324	H	-9.7652276	-56.0309601	2014-09-15	07:30:00	obsr56301	S19844986	Traveling	P22	EBIRD_QC	150	30.000		10	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS272194655	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			10				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-16	06:00:00	obsr229078	S19849352	Traveling	P22	EBIRD	240	10.000		1	1		0	1	0		Castanheira e rio		
URN:CornellLabOfOrnithology:EBIRD:OBS273467907	2018-08-22 10:52:33	23051	species	Purple Martin	Progne subis			15				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-25	06:00:00	obsr229078	S19949579	Traveling	P22	EBIRD	600	10.000		2	1		0	1	0		Torre II, Castanheira, Teles Pires		
URN:CornellLabOfOrnithology:EBIRD:OBS282860386	2018-01-25 06:29:33	23051	species	Purple Martin	Progne subis			30				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-10	06:00:00	obsr394935	S20697934	Traveling	P22	EBIRD	720	6.000		4	1		1	1	0		Serra Nova, Rio, Ilha Ariosto and lodge.		
URN:CornellLabOfOrnithology:EBIRD:OBS271363200	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			30				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-10	06:00:00	obsr229078	S19799509	Traveling	P22	EBIRD	600	5.000		4	1		0	1	0		Serra Nova, Rio e Ilha		
URN:CornellLabOfOrnithology:EBIRD:OBS271530388	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			12				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-12	05:30:00	obsr56301	S19812145	Traveling	P22	EBIRD_QC	510	5.000		10	1		0	1	0		Torre II e Ilha		
URN:CornellLabOfOrnithology:EBIRD:OBS273533392	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			10				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-26	06:00:00	obsr229078	S19949676	Traveling	P22	EBIRD	600	3.000		1	1		0	1	0		Torre I y lodge		
URN:CornellLabOfOrnithology:EBIRD:OBS272480999	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			4				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-19	06:00:00	obsr56301	S19878151	Traveling	P22	EBIRD_QC	540	10.000		5	1		0	1	0		Serra Nova y Torre 1		
URN:CornellLabOfOrnithology:EBIRD:OBS284874541	2018-08-22 10:52:39	23051	species	Purple Martin	Progne subis			8				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-22	06:00:00	obsr394935	S20859480	Traveling	P22	EBIRD	540	7.000		1	0		0	1	0		Tower 2, Cacau + Lodge. Afternoon rained off mostly.		
URN:CornellLabOfOrnithology:EBIRD:OBS273464761	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			15				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-24	06:00:00	obsr229078	S19949347	Traveling	P22	EBIRD	600	10.000		1	1		0	1	0		Rio abajo, rio acima		
URN:CornellLabOfOrnithology:EBIRD:OBS272632061	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			4				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-09-20	05:30:00	obsr56301	S19887184	Traveling	P22	EBIRD_QC	480	5.000		5	1		0	1	0		Serra y paseo de barco		
URN:CornellLabOfOrnithology:EBIRD:OBS276270457	2018-04-15 21:20:35	23051	species	Purple Martin	Progne subis			35				Brazil	BR	Mato Grosso	BR-MT							Rio Teles Pires--Ilha Ariosto	L878419	H	-9.6332163	-55.9393262	2014-10-13	16:30:00	obsr56301	S20224840	Traveling	P22	EBIRD_QC	72	1.000		2	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275132992	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			50				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-07	05:45:00	obsr56301	S20064321	Traveling	P22	EBIRD_QC	525	8.000		3	1		0	1	0		With dad and Lise. Serra and kayak from Haffer		
URN:CornellLabOfOrnithology:EBIRD:OBS275088620	2018-04-15 21:20:35	23051	species	Purple Martin	Progne subis			X				Brazil	BR	Mato Grosso	BR-MT							Rio Teles Pires--Ilha Ariosto	L878419	H	-9.6332163	-55.9393262	2014-10-07	16:45:00	obsr137739	S20060748	Incidental	P20	EBIRD				1	0		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS278330318	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			2				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-28	15:00:00	obsr394935	S20366500	Traveling	P22	EBIRD	240	10.000		3	1		0	1	0		Lodge, Rio + Ilha		
URN:CornellLabOfOrnithology:EBIRD:OBS275657663	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			50				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-09	04:50:00	obsr56301	S20182497	Traveling	P22	EBIRD_QC	270	2.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS275253272	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			50				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-08	05:20:00	obsr56301	S20173715	Traveling	P22	EBIRD_QC	80	3.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS274591580	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			30				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-03	06:00:00	obsr229078	S20026636	Traveling	P22	EBIRD	600	6.000		1	1		0	1	0		Serra, Rio abajo		
URN:CornellLabOfOrnithology:EBIRD:OBS277875851	2018-08-22 10:52:37	23051	species	Purple Martin	Progne subis			4				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-25	06:00:00	obsr56301	S20335878	Traveling	P22	EBIRD_QC	600	8.000		10	1		0	1	0		Torre II, rio acima to Castanheira		
URN:CornellLabOfOrnithology:EBIRD:OBS276521108	2018-01-28 11:18:04	23051	species	Purple Martin	Progne subis			20				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-13	06:00:00	obsr394935	S20240187	Traveling	P22	EBIRD	720	15.000		1	1		0	1	0		Manakin trail, Teles Pires + Lodge area		
URN:CornellLabOfOrnithology:EBIRD:OBS285533692	2019-08-14 16:52:53	23051	species	Purple Martin	Progne subis			100				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-09	06:00:00	obsr394935	S20911338	Traveling	P22	EBIRD	720	11.000		1	1		0	1	0		Torre 2, Lodge + Rio.		
URN:CornellLabOfOrnithology:EBIRD:OBS275925527	2018-04-15 21:20:35	23051	species	Purple Martin	Progne subis			10				Brazil	BR	Mato Grosso	BR-MT							Rio Teles Pires--Ilha Ariosto	L878419	H	-9.6332163	-55.9393262	2014-10-11	16:30:00	obsr56301	S20201906	Traveling	P22	EBIRD_QC	70	2.000		3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS276779819	2018-09-01 20:42:22	23051	species	Purple Martin	Progne subis			35				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-17	05:30:00	obsr56301	S20261143	Traveling	P22	EBIRD_QC	600	17.000		3	1		0	1	0		Torre II, Manakin y Limao		
URN:CornellLabOfOrnithology:EBIRD:OBS274658098	2018-08-22 10:52:35	23051	species	Purple Martin	Progne subis			10				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-04	05:30:00	obsr56301	S20031243	Traveling	P22	EBIRD_QC	540	10.000		3	1		0	1	0		With dad and Lise. Serra Nova y Torre I		
URN:CornellLabOfOrnithology:EBIRD:OBS275194108	2018-08-07 11:39:12	23051	species	Purple Martin	Progne subis			100				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-07	06:00:00	obsr229078	S20070617	Traveling	P22	EBIRD	360	3.000		1	1		0	1	0		Haffer e rio		
URN:CornellLabOfOrnithology:EBIRD:OBS276763477	2018-01-28 11:33:20	23051	species	Purple Martin	Progne subis			20				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-17	06:00:00	obsr394935	S20259934	Traveling	P22	EBIRD	720	14.000		3	1		0	1	0		Manakin, castanheira + Rio.		
URN:CornellLabOfOrnithology:EBIRD:OBS276615662	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			4				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-12	05:30:00	obsr394935	S20249140	Traveling	P22	EBIRD	720	5.000		1	1		0	1	0		Cajas+Rochas trails +Rio.		
URN:CornellLabOfOrnithology:EBIRD:OBS276646249	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			10				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-16	04:30:00	obsr56301	S20251582	Traveling	P22	EBIRD_QC	45	4.000		1	1		0	1	0		rio abaixo		
URN:CornellLabOfOrnithology:EBIRD:OBS276911670	2018-09-01 20:42:23	23051	species	Purple Martin	Progne subis			6				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-18	05:40:00	obsr56301	S20269906	Traveling	P22	EBIRD_QC	540	6.000		3	1		0	1	0		Cacau, Serra II, Saleiro y Torre I		
URN:CornellLabOfOrnithology:EBIRD:OBS275924132	2018-08-22 10:52:35	23051	species	Purple Martin	Progne subis			3				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-11	06:00:00	obsr56301	S20201849	Traveling	P22	EBIRD_QC	300	6.000		3	1		0	1	0		Serra y focagem		
URN:CornellLabOfOrnithology:EBIRD:OBS276338910	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			20				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-14	06:30:00	obsr56301	S20229592	Traveling	P22	EBIRD_QC	150	6.000		2	1		0	1	0		Rio acima hasta Haffer		
URN:CornellLabOfOrnithology:EBIRD:OBS275031695	2015-09-27 22:06:29	23051	species	Purple Martin	Progne subis			40				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-06	06:30:00	obsr229078	S20056583	Traveling	P22	EBIRD	540	8.000		1	1		0	1	0		Saleiro, Taboca e rio		
URN:CornellLabOfOrnithology:EBIRD:OBS274459991	2018-08-22 10:52:34	23051	species	Purple Martin	Progne subis			2				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-02	06:00:00	obsr229078	S20016069	Traveling	P22	EBIRD	600	8.000		1	1		0	1	0		Rio acima e Torre II		
URN:CornellLabOfOrnithology:EBIRD:OBS276642809	2018-08-22 10:52:36	23051	species	Purple Martin	Progne subis			11				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-16	05:30:00	obsr394935	S20251370	Traveling	P22	EBIRD	750	12.000		3	1		0	1	0		Haffer, Torre 2 + Rio.		
URN:CornellLabOfOrnithology:EBIRD:OBS285079495	2018-08-07 11:39:12	23051	species	Purple Martin	Progne subis			4				Brazil	BR	Mato Grosso	BR-MT							Rio Cristalino--general area and historical lists	L875406	H	-9.5972613	-55.9311079	2014-10-05	06:30:00	obsr394935	S20876724	Traveling	P22	EBIRD	600	12.000		1	1		0	1	0		Castanhiera, Rio, Rochas + Torre 1.		
URN:CornellLabOfOrnithology:EBIRD:OBS277746493	2018-10-31 12:51:40	23051	species	Purple Martin	Progne subis			60				Brazil	BR	Mato Grosso	BR-MT							Jardim da Amazônia (Gardens of the Amazon)	L968651	H	-13.5407027	-56.6315174	2014-10-24	16:05:00	obsr412230	S20327225	Traveling	P22	EBIRD_CAN	220	1.200		4	1		0	1	0		with Bruce Cohen, Dale Dillavou, and Luis from the lodge. Birds recorded at the fish tanks, the larger pond below, and then a short distance down the far end of the Jatobá trail to a stakeout for Zigzag (heard, but didn't approach).		
